code_passage,mnemo_passage,val_prof_passage,code_unite_prof_passage,libelle_unite_prof_passage,uri_unite_prof_passage,code_lieusurv,libelle_lieusurv,mnemo_lieusurv,code_prel,mnemo_prel,date_prel,ecartu_prel,code_niveau_prel,libelle_niveau_prel,code_engin_prel,libelle_engin_prel,coordonnee_x_prel,coordonnee_y_prel,code_projection,type_acquisition_coord,code_producteur,nom_producteur,uri_producteur,commentaire_prel,code_echantillon,mnemo_echantillon,code_taxon_echantillon,nomlatin_taxon_echantillon,uri_taxon_echantillon,code_analyse,code_support,libelle_support,uri_support,code_fraction,libelle_fraction,uri_fraction,code_organisme_analyste,nom_organisme_analyste,uri_organisme_analyste,codes_reseaux,noms_reseaux,uri_reseaux,date_controle_analyse,date_qualification_resultat,code_qualification_analyse,libelle_qualification_analyse,commentaire_qualification_resultat,date_validation_analyse,commentaire_analyse,code_parametre,libelle_parametre,uri_parametre,resultat_analyse,code_unite_resultat,libelle_unite_resultat,uri_unite_resultat,code_methode,libelle_methode,uri_methode,longitude,latitude,result_ug_per_kg_dw
60800311,21-13,13.3,,,,13026014,Guyoméré Est,025-P-008,61956418,RNO historique,5/19/21 11:34,2.0,27.0,Horizon 2,100.0,Car.micro-reineck,-2.53036667,48.6173167,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,60996752.0,RNO historique,,,,72564140,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.74,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.53036667,48.6173167,0.74
60801615,21-14,15.9,,,,13027035,Basse Herbaut,025-P-040,61958569,RNO historique,5/19/21 12:35,2.0,27.0,Horizon 2,100.0,Car.micro-reineck,-2.65258333,48.579,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,60999753.0,RNO historique,,,,72564190,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,1.53,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.65258333,48.579,1.53
60801616,21-15,17.7,,,,13027037,Large les Rosaires,025-P-042,61958570,RNO historique,5/19/21 13:08,2.0,27.0,Horizon 2,100.0,Car.micro-reineck,-2.69611667,48.60435,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,60999754.0,RNO historique,,,,72564214,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,4.68,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.69611667,48.60435,4.68
60801614,21-10,18.0,,,,13028007,Anse de Bréhec,024-P-017,61958568,RNO historique,5/19/21 15:31,2.0,27.0,Horizon 2,100.0,Car.micro-reineck,-2.92721667,48.72848333,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,60999752.0,RNO historique,,,,72564092,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,4.34,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.92721667,48.72848333,4.34
60802042,21-551,0.0,,,,14029044,Le Ledano,027-P-025,61959507,CMR - DCE - DCSMM,5/27/21 17:30,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-3.10722222,48.77508333,31.0,3.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000591.0,,,,,72564266,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,38.1,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.10722222,48.77508333,38.1
60802043,21-552,0.0,,,,14030006,Pen Palluc,028-P-005,61959508,CMR - DCE - DCSMM,5/27/21 16:15,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-3.19977778,48.83647222,31.0,3.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000592.0,,,,,72564290,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,15.3,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.19977778,48.83647222,15.3
60801635,21-22,21.6,,,,15032025,Pointe de Sehar,032-P-024,61958590,RNO historique,5/19/21 20:52,2.0,27.0,Horizon 2,100.0,Car.micro-reineck,-3.61608333,48.72381667,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,60999777.0,RNO historique,,,,72564314,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,2.94,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.61608333,48.72381667,2.94
60788602,,1.1,,,,16033060,Chenal aval Locquenolé Dourduff - MX13,034-P-013,61933506,,11/6/20 12:00,1.0,27.0,Horizon 2,60001583.0,BenneEck0.33,-3.8536111,48.6277778,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60983936.0,20-601,,,,72571542,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,52.6,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.8536111,48.6277778,52.6
60677578,,,,,,16033602,29239bC1e1-Roscoff Bloscon Eau 1 Le Blos,033-P-033,61686176,,9/19/17 2:00,,,,60000500.0,Ben. Eckman25cm,-3.96472737,48.72084519,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 13/11/2018,60756605.0,Roscoff commerce,,,,69680091,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,11/13/18 1:00,1/1/00 1:00,0,Non qualifiÃ©,,11/13/18 1:00,Issu de la reprise QUADRILABO du 13/11/2018,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.04,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.96472737,48.72084519,40.0
60826559,,,,,,16033602,29239bC1e1-Roscoff Bloscon Eau 1 Le Blos,033-P-033,62007281,,6/30/20 2:00,,,,60000500.0,Ben. Eckman25cm,-3.96472737,48.72084519,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 05/05/2023,61031772.0,Roscoff commerce,,,,73014967,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/5/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/5/23 2:00,Issu de la reprise QUADRILABO du 05/05/2023,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.06,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.96472737,48.72084519,60.0
60895629,,,,,,16033602,29239bC1e1-Roscoff Bloscon Eau 1 Le Blos,033-P-033,62123547,,6/28/23 2:00,,,,60000500.0,Ben. Eckman25cm,-3.96472737,48.72084519,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 07/05/2025,61094470.0,Roscoff commerce,,,,74115746,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/7/25 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/7/25 2:00,Issu de la reprise QUADRILABO du 07/05/2025,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,110.415,132,microgramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/132,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.96472737,48.72084519,110.415
60678245,,,,,,16033605,29239aP1s1-Roscoff Sédiment 1Vieux port,033-P-036,61691433,,8/23/18 2:00,,,,60000500.0,Ben. Eckman25cm,-3.978894397,48.72451178,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 27/11/2018,60759427.0,Roscoff pÃªche 2018,,,,69686410,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,11/27/18 1:00,1/1/00 1:00,0,Non qualifiÃ©,,11/27/18 1:00,Issu de la reprise QUADRILABO du 27/11/2018,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.24,132,microgramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/132,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.978894397,48.72451178,0.24
60826571,,,,,,16033605,29239aP1s1-Roscoff Sédiment 1Vieux port,033-P-036,62007309,,7/6/21 2:00,,,,60000500.0,Ben. Eckman25cm,-3.978894397,48.72451178,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 05/05/2023,61031788.0,Roscoff vieux port,,,,73015961,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/5/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/5/23 2:00,Issu de la reprise QUADRILABO du 05/05/2023,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.18,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.978894397,48.72451178,180.0
60895615,,,,,,16033605,29239aP1s1-Roscoff Sédiment 1Vieux port,033-P-036,62123521,,9/30/24 2:00,,,,60000500.0,Ben. Eckman25cm,-3.978894397,48.72451178,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 07/05/2025,61094462.0,Roscoff vieux port pÃªche,,,,74114269,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/7/25 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/7/25 2:00,Issu de la reprise QUADRILABO du 07/05/2025,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,90.0,132,microgramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/132,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.978894397,48.72451178,90.0
60802001,21-501,0.0,,,,17035027,Brenduf,037-P-025,61959441,CMR - DCE - DCSMM,6/25/21 13:15,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-4.5902341,48.557166,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000538.0,,,,,72564441,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,22.7,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.5902341,48.557166,22.7
60801998,21-500,0.0,,,,17035028,Kerglonou,037-P-026,61959435,CMR - DCE - DCSMM,6/25/21 12:30,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-4.751215,48.473035,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000534.0,,,,,72564416,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,195.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.751215,48.473035,195.0
60746146,14-602,0.0,,,,17035034,Aval Moulin de l'Enfer - AW11,037-P-031,61857429,DCE AELB,9/22/14 15:36,2.0,27.0,Horizon 2,60001583.0,BenneEck0.33,-4.526559087,48.59506684,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60935713.0,DCE AELB,,,,71376089,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,5/26/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/26/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,60.3,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.526559087,48.59506684,60.3
60788593,,1.8,,,,17035034,Aval Moulin de l'Enfer - AW11,037-P-031,61933505,,8/6/20 11:25,2.0,27.0,Horizon 2,60001583.0,BenneEck0.33,-4.5394444,48.5975,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984081.0,20-602,,,,72572785,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,53.2,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.5394444,48.5975,53.2
60802004,21-502,0.0,,,,17035507,Aber Wrac'h 1,037-P-035,61959447,CMR - DCE - DCSMM,6/25/21 13:45,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-4.557126,48.595188,31.0,2.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000541.0,,,,,72564465,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,357.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.557126,48.595188,357.0
60801735,21-32,16.4,,,,18037236,Le Passage (c),039-P-033,61959010,RNO historique,5/20/21 13:43,2.0,27.0,Horizon 2,100.0,Car.micro-reineck,-4.38121667,48.39461667,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000158.0,RNO historique,,,,72564368,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,113.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.38121667,48.39461667,113.0
60801752,21-33,6.7,,,,18037501,Anse du Caro,039-P-038,61959027,RNO historique,5/20/21 17:00,2.0,27.0,Horizon 2,100.0,Car.micro-reineck,-4.44908333,48.34376667,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000174.0,RNO historique,,,,72564520,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,1007.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.44908333,48.34376667,1007.0
60801736,21-34,22.0,,,,18037502,Pointe de Plougastel,039-P-039,61959011,RNO historique,5/20/21 14:13,2.0,27.0,Horizon 2,100.0,Car.micro-reineck,-4.40538333,48.38728333,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000159.0,RNO historique,,,,72564166,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,155.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.40538333,48.38728333,155.0
